Cap Hit,Chip,Games Missed,Injury Type,Player,Position,Season,Team,Games Missed
3.416667,833.333414634,20,Abdominal,"Backstrom, Niklas",G,2013/14,Minnesota,20
3.416667,166.666682927,4,Concussion,"Backstrom, Niklas",G,2013/14,Minnesota,4
3.416667,166.666682927,4,Knee,"Backstrom, Niklas",G,2013/14,Minnesota,4
3.416667,41.666670732,1,Lower body,"Backstrom, Niklas",G,2013/14,Minnesota,1
1.9,69.512195122,3,Illness,"Harding, Josh",G,2013/14,Minnesota,3
1.9,926.829268293,40,Illness,"Harding, Josh",G,2013/14,Minnesota,40
1.9,23.170731707,1,Lower body,"Harding, Josh",G,2013/14,Minnesota,1
1.9,46.341463415,2,Lower body,"Harding, Josh",G,2013/14,Minnesota,2
0.9,76.829268293,7,Upper body,"Kuemper, Darcy",G,2013/14,Minnesota,7
0.87,148.536585366,14,Concussion,"Bournival, Michael",F,2013/14,Montreal,14
0.87,10.609756098,1,Flu,"Bournival, Michael",F,2013/14,Montreal,1
3.333333,121.951207317,3,Lower body,"Bourque, Rene",F,2013/14,Montreal,3
3.333333,284.552817073,7,Upper body,"Bourque, Rene",F,2013/14,Montreal,7
4,487.804878049,10,Concussion,"Briere, Daniel",F,2013/14,Montreal,10
3.5,42.682926829,1,Flu,"Desharnais, David",F,2013/14,Montreal,1
1.325,48.475609756,3,Illness,"Eller, Lars",F,2013/14,Montreal,3
1.325,16.158536585,1,Knee,"Eller, Lars",F,2013/14,Montreal,1
3.225,589.939024390,15,Hand,"Galchenyuk, Alex",F,2013/14,Montreal,15
3.225,78.658536585,2,Lower body,"Galchenyuk, Alex",F,2013/14,Montreal,2
0.87,10.609756098,1,Flu,"Gallagher, Brendan",F,2013/14,Montreal,1
1.85,203.048780488,9,Concussion,"Moen, Travis",F,2013/14,Montreal,9
1.85,112.804878049,5,Facial,"Moen, Travis",F,2013/14,Montreal,5
1.85,67.682926829,3,Lower body,"Moen, Travis",F,2013/14,Montreal,3
4.5,439.024390244,8,Hamstring,"Pacioretty, Max",F,2013/14,Montreal,8
4.5,54.878048780,1,Wrist,"Pacioretty, Max",F,2013/14,Montreal,1
0.9375,114.329268293,10,Concussion,"Parros, George",F,2013/14,Montreal,10
0.9375,137.195121951,12,Concussion,"Parros, George",F,2013/14,Montreal,12
2.5,335.365853659,11,Shoulder,"Prust, Brandon",F,2013/14,Montreal,11
2.5,365.853658537,12,Shoulder,"Prust, Brandon",F,2013/14,Montreal,12
2.5,213.414634146,7,Upper body,"Prust, Brandon",F,2013/14,Montreal,7
0.75,54.878048780,6,Upper body,"Weise, Dale",F,2013/14,Montreal,6
0.7,17.073170732,2,Flu,"White, Ryan",F,2013/14,Montreal,2
0.7,119.512195122,14,Upper body,"White, Ryan",F,2013/14,Montreal,14
1.225,14.939024390,1,Flu,"Diaz, Raphael",D,2013/14,Montreal,1
0.6375,482.012195122,62,Shoulder,"Drewiske, Davis",D,2013/14,Montreal,62
2,463.414634146,19,Knee,"Emelin, Alexei",D,2013/14,Montreal,19
3.9,713.414634146,15,Hand,"Gorges, Josh",D,2013/14,Montreal,15
3.9,47.560975610,1,Lower body,"Gorges, Josh",D,2013/14,Montreal,1
1.5,18.292682927,1,Facial,"Murray, Douglas",D,2013/14,Montreal,1
1.5,18.292682927,1,Lower body,"Murray, Douglas",D,2013/14,Montreal,1
1.5,201.219512195,11,Upper body,"Murray, Douglas",D,2013/14,Montreal,11
6.5,634.146341463,8,Lower body,"Price, Carey",G,2013/14,Montreal,8
3.5,42.682926829,1,Undisclosed,"Cullen, Matt",F,2013/14,Nashville,1
3.5,170.731707317,4,Upper body,"Cullen, Matt",F,2013/14,Nashville,4
1.2,175.609756098,12,Lower body,"Eaves, Patrick",F,2013/14,Nashville,12
4.2,153.658536585,3,Lower body,"Fisher, Mike",F,2013/14,Nashville,3
4.2,204.878048780,4,Lower body,"Fisher, Mike",F,2013/14,Nashville,4
1.460833,35.630073171,2,Lower body,"Forsberg, Filip",F,2013/14,Nashville,2
1.460833,35.630073171,2,Upper body,"Forsberg, Filip",F,2013/14,Nashville,2
1.460833,213.780439024,12,Upper body,"Forsberg, Filip",F,2013/14,Nashville,12
3.25,277.439024390,7,Upper body,"Gaustad, Paul",F,2013/14,Nashville,7
1.85,67.682926829,3,Upper body,"Hendricks, Matt",F,2013/14,Nashville,3
4.25,103.658536585,2,Lower body,"Hornqvist, Patric",F,2013/14,Nashville,2
4.25,155.487804878,3,Upper body,"Hornqvist, Patric",F,2013/14,Nashville,3
2.5,91.463414634,3,Upper body,"Nystrom, Eric",F,2013/14,Nashville,3
2,73.170731707,3,Flu,"Smith, Craig",F,2013/14,Nashville,3
1.5,18.292682927,1,Lower body,"Spaling, Nick",F,2013/14,Nashville,1
1.5,91.463414634,5,Lower body,"Spaling, Nick",F,2013/14,Nashville,5
1.5,18.292682927,1,Upper body,"Spaling, Nick",F,2013/14,Nashville,2
3,146.341463415,4,Shoulder,"Stalberg, Viktor",F,2013/14,Nashville,4
3,182.926829268,5,Upper body,"Stalberg, Viktor",F,2013/14,Nashville,5
3.225,196.646341463,5,Concussion,"Jones, Seth",D,2013/14,Nashville,5
4,487.804878049,10,Concussion,"Josi, Roman",D,2013/14,Nashville,10
2.9,70.731707317,2,Illness,"Klein, Kevin",D,2013/14,Nashville,2
2.9,70.731707317,2,Lower body,"Klein, Kevin",D,2013/14,Nashville,2
7.857143,287.456451220,3,Eye,"Weber, Shea",D,2013/14,Nashville,3
0.61,7.439024390,1,Illness,"Mazanec, Marek",G,2013/14,Nashville,1
7,4353.658536585,51,Hip,"Rinne, Pekka",G,2013/14,Nashville,51
2.5,60.975609756,2,Charley horse,"Brunner, Damien",F,2013/14,New Jersey,2
2.5,426.829268293,14,Knee,"Brunner, Damien",F,2013/14,New Jersey,14
2.5,30.487804878,1,Upper body,"Brunner, Damien",F,2013/14,New Jersey,1
0.775,132.317073171,14,Lower body,"Carter, Ryan",F,2013/14,New Jersey,14
0.775,28.353658537,3,Upper body,"Carter, Ryan",F,2013/14,New Jersey,6
4.85,414.024390244,7,Head,"Clowe, Ryane",F,2013/14,New Jersey,7
4.85,1892.682926829,32,Head,"Clowe, Ryane",F,2013/14,New Jersey,32
5.5,402.439024390,6,Back,"Elias, Patrik",F,2013/14,New Jersey,6
5.5,134.146341463,2,Flu,"Elias, Patrik",F,2013/14,New Jersey,2
5.5,134.146341463,2,Head,"Elias, Patrik",F,2013/14,New Jersey,2
5.5,469.512195122,7,Upper body,"Elias, Patrik",F,2013/14,New Jersey,7
0.5625,13.719512195,2,Ankle,"Gionta, Stephen",F,2013/14,New Jersey,2
0.5625,20.579268293,3,Ankle,"Gionta, Stephen",F,2013/14,New Jersey,3
0.5625,75.457317073,11,Ankle,"Gionta, Stephen",F,2013/14,New Jersey,11
4,243.902439024,5,Undisclosed,"Henrique, Adam",F,2013/14,New Jersey,5
0.725,35.365853659,4,Illness,"Josefson, Jacob",F,2013/14,New Jersey,4
0.725,44.207317073,5,Lower body,"Josefson, Jacob",F,2013/14,New Jersey,5
0.725,17.682926829,2,Illness,"Loktionov, Andrei",F,2013/14,New Jersey,2
0.5625,48.018292683,7,Upper body,"Sestito, Tim",F,2013/14,New Jersey,7
0.6,43.902439024,6,Lower body,"Tedenby, Mattias",F,2013/14,New Jersey,6
5.75,140.243902439,2,Ankle,"Zajac, Travis",F,2013/14,New Jersey,2
0.8,243.902439024,25,Foot,"Harrold, Peter",D,2013/14,New Jersey,25
0.8,29.268292683,3,Lower body,"Harrold, Peter",D,2013/14,New Jersey,3
0.925,236.890243902,21,Lower body,"Larsson, Adam",D,2013/14,New Jersey,21
0.84,61.463414634,6,Facial,"Merrill, Jon",D,2013/14,New Jersey,6
0.84,30.731707317,3,Undisclosed,"Merrill, Jon",D,2013/14,New Jersey,3
3.166667,77.235780488,2,Collarbone,"Salvador, Bryce",D,2013/14,New Jersey,2
3.166667,1158.536707317,30,Foot,"Salvador, Bryce",D,2013/14,New Jersey,30
3.166667,386.178902439,10,Lower body,"Salvador, Bryce",D,2013/14,New Jersey,10
4.25,51.829268293,1,Illness,"Volchenkov, Anton",D,2013/14,New Jersey,1
4.25,362.804878049,7,Leg,"Volchenkov, Anton",D,2013/14,New Jersey,7
4.25,51.829268293,1,Lower body,"Volchenkov, Anton",D,2013/14,New Jersey,1
4.25,207.317073171,4,Lower body,"Volchenkov, Anton",D,2013/14,New Jersey,4
4.25,259.146341463,5,Lower body,"Volchenkov, Anton",D,2013/14,New Jersey,5
4.25,155.487804878,3,Soreness,"Volchenkov, Anton",D,2013/14,New Jersey,3
4,48.780487805,1,Upper body,"Zidlicky, Marek",D,2013/14,New Jersey,1
4,146.341463415,3,Lower body,"Schneider, Cory",G,2013/14,New Jersey,3
3.3,160.975609756,4,Upper body,"Bailey, Josh",F,2013/14,NY Islanders,4
0.55,120.731707317,18,Hand,"Boulton, Eric",F,2013/14,NY Islanders,18
0.9,21.951219512,2,Jaw,"Cizikas, Casey",F,2013/14,NY Islanders,2
2.75,100.609756098,3,Leg,"Clutterbuck, Cal",F,2013/14,NY Islanders,3
2.75,100.609756098,3,Upper body,"Clutterbuck, Cal",F,2013/14,NY Islanders,6
3,329.268292683,9,Concussion,"Grabner, Michael",F,2013/14,NY Islanders,9
3,36.585365854,1,Flu,"Grabner, Michael",F,2013/14,NY Islanders,1
3,182.926829268,5,Upper body,"Grabner, Michael",F,2013/14,NY Islanders,5
1,36.585365854,3,Lower body,"Martin, Matt",F,2013/14,NY Islanders,3
0.6375,38.871951220,5,Hip,"McDonald, Colin",F,2013/14,NY Islanders,5
2.75,67.073170732,2,Hand,"Nielsen, Frans",F,2013/14,NY Islanders,2
2.8,341.463414634,10,Lower body,"Okposo, Kyle",F,2013/14,NY Islanders,10
0.925,22.560975610,2,Neck,"Sundstrom, Johan",F,2013/14,NY Islanders,2
5.5,1475.609756098,22,Knee,"Tavares, John",F,2013/14,NY Islanders,22
5.5,67.073170732,1,Lower body,"Tavares, John",F,2013/14,NY Islanders,1
5.75,350.609756098,5,Upper body,"Vanek, Thomas",F,2013/14,NY Islanders,5
1.47,89.634146341,5,Leg,"de Haan, Calvin",D,2013/14,NY Islanders,5
3.857143,564.459951220,12,Concussion,"Hamonic, Travis",D,2013/14,NY Islanders,12
0.6,117.073170732,16,Back,"Martinek, Radek",D,2013/14,NY Islanders,16
0.775,113.414634146,12,Hand,"Strait, Brian",D,2013/14,NY Islanders,12
0.775,217.378048780,23,Upper body,"Strait, Brian",D,2013/14,NY Islanders,23
4.75,695.121951220,12,Concussion,"Visnovsky, Lubomir",D,2013/14,NY Islanders,12
4.75,2664.634146341,46,Concussion,"Visnovsky, Lubomir",D,2013/14,NY Islanders,46
3.25,435.975609756,11,Groin,"Nabokov, Evgeni",G,2013/14,NY Islanders,11
3.25,396.341463415,10,Lower body,"Nabokov, Evgeni",G,2013/14,NY Islanders,10
3.2,39.024390244,1,Lower body,"Brassard, Derick",F,2013/14,NY Rangers,1
4.275,469.207317073,9,Knee,"Callahan, Ryan",F,2013/14,NY Rangers,9
4.275,52.134146341,1,Shoulder,"Callahan, Ryan",F,2013/14,NY Rangers,1
4.275,364.939024390,7,Thumb,"Callahan, Ryan",F,2013/14,NY Rangers,7
0.825,20.121951220,2,Flu,"Carcillo, Dan",F,2013/14,NY Rangers,2
1.633333,19.918695122,1,Flu,"Dorsett, Derek",F,2013/14,NY Rangers,1
1.633333,358.536512195,18,Leg,"Dorsett, Derek",F,2013/14,NY Rangers,18
1.633333,39.837390244,2,Wrist,"Dorsett, Derek",F,2013/14,NY Rangers,2
1.633333,59.756085366,3,Wrist,"Dorsett, Derek",F,2013/14,NY Rangers,3
2.25,274.390243902,10,Shoulder,"Hagelin, Carl",F,2013/14,NY Rangers,10
1.325,145.426829268,9,Hand,"Kreider, Chris",F,2013/14,NY Rangers,9
1,85.365853659,7,Upper body,"Moore, Dominic",F,2013/14,NY Rangers,7
7.8,1617.073170732,17,Head,"Nash, Rick",F,2013/14,NY Rangers,17
1.55,151.219512195,8,Concussion,"Pyatt, Taylor",F,2013/14,NY Rangers,8
1.15,56.097560976,4,Hand,"Zuccarello, Mats",F,2013/14,NY Rangers,4
2.55,31.097560976,1,Flu,"Del Zotto, Michael",D,2013/14,NY Rangers,1
4.7,286.585365854,5,Shoulder,"McDonagh, Ryan",D,2013/14,NY Rangers,5
0.965,70.609756098,6,Concussion,"Moore, John",D,2013/14,NY Rangers,6
3.975,484.756097561,10,Concussion,"Staal, Marc",D,2013/14,NY Rangers,10
1.7,20.731707317,1,Undisclosed,"Stralman, Anton",D,2013/14,NY Rangers,1
6.875,83.841463415,1,Illness,"Lundqvist, Henrik",G,2013/14,NY Rangers,1
6.875,167.682926829,2,Undisclosed,"Lundqvist, Henrik",G,2013/14,NY Rangers,2
1.25,91.463414634,6,Leg,"Condra, Erik",F,2013/14,Ottawa,6
0.816667,59.756121951,6,Undisclosed,"Greening, Colin",F,2013/14,Ottawa,6
3.25,79.268292683,2,Hand,"MacArthur, Clarke",F,2013/14,Ottawa,2
3.25,39.634146341,1,Undisclosed,"MacArthur, Clarke",F,2013/14,Ottawa,1
1.9,139.024390244,6,Lower body,"Neil, Chris",F,2013/14,Ottawa,6
0.613333,22.439012195,3,Undisclosed,"Pageau, Jean-Gabriel",F,2013/14,Ottawa,3
5.1,746.341463415,12,Hernia,"Ryan, Bobby",F,2013/14,Ottawa,12
7,85.365853659,1,Groin,"Spezza, Jason",F,2013/14,Ottawa,1
7,170.731707317,2,Lower body,"Spezza, Jason",F,2013/14,Ottawa,2
7,341.463414634,4,Lower body,"Spezza, Jason",F,2013/14,Ottawa,4
0.873333,85.203219512,8,Upper body,"Stone, Mark",F,2013/14,Ottawa,8
1.744167,42.540658537,2,Undisclosed,"Zibanejad, Mika",F,2013/14,Ottawa,2
1.744167,21.270329268,1,Upper body,"Zibanejad, Mika",F,2013/14,Ottawa,1
1.744167,42.540658537,2,Upper body,"Zibanejad, Mika",F,2013/14,Ottawa,2
0.575,7.012195122,1,Neck,"Borowiecki, Mark",D,2013/14,Ottawa,1
0.9,10.975609756,1,Eye,"Corvo, Joe",D,2013/14,Ottawa,1
3.1,302.439024390,8,Lower body,"Cowen, Jared",D,2013/14,Ottawa,8
3,36.585365854,1,Flu,"Methot, Marc",D,2013/14,Ottawa,1
3,146.341463415,4,Flu,"Methot, Marc",D,2013/14,Ottawa,4
3,73.170731707,2,Undisclosed,"Methot, Marc",D,2013/14,Ottawa,2
3.083333,75.203243902,2,Foot,"Phillips, Chris",D,2013/14,Ottawa,2
3.083333,263.211353659,7,Lower body,"Phillips, Chris",D,2013/14,Ottawa,7
3.083333,37.601621951,1,Undisclosed,"Phillips, Chris",D,2013/14,Ottawa,1
3.083333,75.203243902,2,Upper body,"Phillips, Chris",D,2013/14,Ottawa,2
3.1875,77.743902439,2,Head,"Anderson, Craig",G,2013/14,Ottawa,2
3.1875,194.359756098,5,Upper body,"Anderson, Craig",G,2013/14,Ottawa,5
0.65,31.707317073,4,Lower body,"Lawson, Nathan",G,2013/14,Ottawa,4
2.65,129.268292683,4,Concussion,"Downie, Steve",F,2013/14,Philadelphia,4
2.65,32.317073171,1,Flu,"Downie, Steve",F,2013/14,Philadelphia,1
2.65,64.634146341,2,Upper body,"Downie, Steve",F,2013/14,Philadelphia,2
2.65,258.536585366,8,Upper body,"Downie, Steve",F,2013/14,Philadelphia,8
4.75,231.707317073,4,Upper body,"Hartnell, Scott",F,2013/14,Philadelphia,4
4.5,493.902439024,9,Back,"Lecavalier, Vincent",F,2013/14,Philadelphia,9
4.5,54.878048780,1,Facial,"Lecavalier, Vincent",F,2013/14,Philadelphia,1
4.5,164.634146341,3,Lower body,"Lecavalier, Vincent",F,2013/14,Philadelphia,3
0.7925,9.664634146,1,Concussion,"Raffl, Michael",F,2013/14,Philadelphia,1
0.7925,19.329268293,2,Flu,"Raffl, Michael",F,2013/14,Philadelphia,2
0.9,65.853658537,6,Concussion,"Read, Matt",F,2013/14,Philadelphia,6
0.9,10.975609756,1,Lower body,"Read, Matt",F,2013/14,Philadelphia,1
0.75,91.463414634,10,Ankle,"Rinaldo, Zac",F,2013/14,Philadelphia,10
0.75,9.146341463,1,Upper body,"Rinaldo, Zac",F,2013/14,Philadelphia,1
0.6125,366.006097561,49,Concussion,"Bourdon, Marc-Andre",D,2013/14,Philadelphia,49
3.5,128.048780488,3,Ankle,"Grossmann, Nicklas",D,2013/14,Philadelphia,3
3.5,42.682926829,1,Illness,"Grossmann, Nicklas",D,2013/14,Philadelphia,1
1,97.560975610,8,Knee,"Gustafsson, Erik",D,2013/14,Philadelphia,8
6,73.170731707,1,Facial,"Timonen, Kimmo",D,2013/14,Philadelphia,1
6,146.341463415,2,Foot,"Timonen, Kimmo",D,2013/14,Philadelphia,2
6,73.170731707,1,Lower body,"Timonen, Kimmo",D,2013/14,Philadelphia,1
4.941429,4941.429,82,Concussion,"Pronger, Chris","D ""retired""",2013/14,Philadelphia,82
1.65,100.609756098,5,Lower body,"Emery, Ray",G,2013/14,Philadelphia,5
1.5,18.292682927,1,Upper body,"Mason, Steve",G,2013/14,Philadelphia,1
0.9,120.731707317,11,Lower body,"Bennett, Beau",F,2013/14,Pittsburgh,11
0.9,548.780487805,50,Wrist,"Bennett, Beau",F,2013/14,Pittsburgh,50
0.55,268.292682927,40,Hand,"Conner, Chris",F,2013/14,Pittsburgh,40
8.7,106.097560976,1,Upper body,"Crosby, Sidney",F,2013/14,Pittsburgh,1
0.55,67.073170732,10,Lower body,"D'Agostini, Matt",F,2013/14,Pittsburgh,10
3.75,1966.463414634,43,Knee,"Dupuis, Pascal",F,2013/14,Pittsburgh,43
0.55,134.146341463,20,Ankle,"Ebbett, Andrew",F,2013/14,Pittsburgh,20
0.55,13.414634146,2,Lower body,"Gibbons, Brian",F,2013/14,Pittsburgh,2
0.55,33.536585366,5,Lower body,"Gibbons, Brian",F,2013/14,Pittsburgh,5
1.1,201.219512195,15,Hand,"Glass, Tanner",F,2013/14,Pittsburgh,15
1.7,186.585365854,9,Foot,"Goc, Marcel",F,2013/14,Pittsburgh,9
2.1,25.609756098,1,Upper body,"Jokinen, Jussi",F,2013/14,Pittsburgh,1
0.55,40.243902439,6,Lower body,"Kobasew, Chuck",F,2013/14,Pittsburgh,6
0.55,114.024390244,17,Lower body,"Kobasew, Chuck",F,2013/14,Pittsburgh,17
3.725,90.853658537,2,Leg,"Kunitz, Chris",F,2013/14,Pittsburgh,2
3.725,45.426829268,1,Lower body,"Kunitz, Chris",F,2013/14,Pittsburgh,1
3.725,45.426829268,1,Undisclosed,"Kunitz, Chris",F,2013/14,Pittsburgh,1
8.7,1167.073170732,11,Foot,"Malkin, Evgeni",F,2013/14,Pittsburgh,11
8.7,212.195121951,2,Lower body,"Malkin, Evgeni",F,2013/14,Pittsburgh,2
8.7,954.878048780,9,Lower body,"Malkin, Evgeni",F,2013/14,Pittsburgh,9
0.925,146.646341463,13,Lower body,"Megna, Jayson",F,2013/14,Pittsburgh,13
5,121.951219512,2,Concussion,"Neal, James",F,2013/14,Pittsburgh,2
5,60.975609756,1,Upper body,"Neal, James",F,2013/14,Pittsburgh,1
5,914.634146341,15,Upper body,"Neal, James",F,2013/14,Pittsburgh,15
1.55,37.804878049,2,Lower body,"Pyatt, Taylor",F,2013/14,Pittsburgh,2
0.55,87.195121951,13,Upper body,"Vitale, Joe",F,2013/14,Pittsburgh,13
0.55,80.487804878,12,Wrist,"Vitale, Joe",F,2013/14,Pittsburgh,12
0.6,14.634146341,2,Upper body,"Bortuzzo, Robert",D,2013/14,Pittsburgh,2
3.5,1109.756097561,26,Heart,"Letang, Kris",D,2013/14,Pittsburgh,26
3.5,384.146341463,9,Lower body,"Letang, Kris",D,2013/14,Pittsburgh,9
3.5,426.829268293,10,Upper body,"Letang, Kris",D,2013/14,Pittsburgh,10
0.894167,21.808951220,2,Upper body,"Maatta, Olli",D,2013/14,Pittsburgh,2
5,1097.560975610,18,Hand,"Martin, Paul",D,2013/14,Pittsburgh,18
5,1402.439024390,23,Leg,"Martin, Paul",D,2013/14,Pittsburgh,23
5,121.951219512,2,Lower body,"Martin, Paul",D,2013/14,Pittsburgh,2
3.75,365.853658537,8,Concussion,"Orpik, Brooks",D,2013/14,Pittsburgh,8
3.75,45.731707317,1,Lower body,"Orpik, Brooks",D,2013/14,Pittsburgh,1
3.75,45.731707317,1,Undisclosed,"Orpik, Brooks",D,2013/14,Pittsburgh,1
3.375,1193.597560976,29,Ankle,"Scuderi, Rob",D,2013/14,Pittsburgh,29
2,2000,82,Blood clots,"Vokoun, Tomas","G ""retired""",2013/14,Pittsburgh,82
0.736667,53.902463415,6,Lower body,"Brown, Mike",F,2013/14,San Jose,6
0.736667,26.951231707,3,Neck,"Brown, Mike",F,2013/14,San Jose,3
1.85,180.487804878,8,Hand,"Burish, Adam",F,2013/14,San Jose,8
1.85,1285.975609756,57,Lower body,"Burish, Adam",F,2013/14,San Jose,57
5.76,913.170731707,13,Upper body,"Burns, Brent",F,2013/14,San Jose,13
2.875,560.975609756,16,Hand,"Couture, Logan",F,2013/14,San Jose,16
2.875,35.060975610,1,Lower body,"Couture, Logan",F,2013/14,San Jose,1
5,731.707317073,12,Groin,"Havlat, Martin",F,2013/14,San Jose,12
5,670.731707317,11,Lower body,"Havlat, Martin",F,2013/14,San Jose,11
5,60.975609756,1,Undisclosed,"Havlat, Martin",F,2013/14,San Jose,1
1.35,740.853658537,45,Knee,"Hertl, Tomas",F,2013/14,San Jose,45
2.35,114.634146341,4,Flu,"Kennedy, Tyler",F,2013/14,San Jose,4
2.35,171.951219512,6,Lower body,"Kennedy, Tyler",F,2013/14,San Jose,6
0.925,11.280487805,1,Foot,"Nieto, Matt",F,2013/14,San Jose,1
0.925,22.560975610,2,Hand,"Nieto, Matt",F,2013/14,San Jose,2
2,414.634146341,17,Knee,"Torres, Raffi",F,2013/14,San Jose,17
2,1439.024390244,59,Knee,"Torres, Raffi",F,2013/14,San Jose,59
0.775,47.256097561,5,Upper body,"Wingels, Tommy",F,2013/14,San Jose,5
6.666667,569.105719512,7,Upper body,"Boyle, Dan",D,2013/14,San Jose,7
1.5,18.292682927,1,Flu,"Demers, Jason",D,2013/14,San Jose,1
1.5,54.878048780,3,Lower body,"Demers, Jason",D,2013/14,San Jose,3
1,60.975609756,5,Upper body,"Hannan, Scott",D,2013/14,San Jose,5
1,85.365853659,7,Upper body,"Hannan, Scott",D,2013/14,San Jose,7
1,24.390243902,2,Upper body,"Irwin, Matt",D,2013/14,San Jose,2
3.6,87.804878049,2,Lower body,"Stuart, Brad",D,2013/14,San Jose,2
3.6,570.731707317,13,Upper body,"Stuart, Brad",D,2013/14,San Jose,13
4.5,164.634146341,3,Lower body,"Backes, David",F,2013/14,St. Louis,3
4.5,109.756097561,2,Upper body,"Backes, David",F,2013/14,St. Louis,2
4.5,164.634146341,3,Upper body,"Backes, David",F,2013/14,St. Louis,3
3.25,39.634146341,1,Shoulder,"Berglund, Patrik",F,2013/14,St. Louis,1
3.25,118.902439024,3,Upper body,"Berglund, Patrik",F,2013/14,St. Louis,3
1.1,67.073170732,5,Lower body,"Lapierre, Maxim",F,2013/14,St. Louis,5
1.5,54.878048780,3,Foot,"Morrow, Brenden",F,2013/14,St. Louis,3
1.5,18.292682927,1,Upper body,"Morrow, Brenden",F,2013/14,St. Louis,1
1.5,91.463414634,5,Upper body,"Morrow, Brenden",F,2013/14,St. Louis,5
4.175,101.829268293,2,Upper body,"Oshie, T.J.",F,2013/14,St. Louis,2
1.2,14.634146341,1,Flu,"Paajarvi, Magnus",F,2013/14,St. Louis,1
1.2,43.902439024,3,Upper body,"Paajarvi, Magnus",F,2013/14,St. Louis,3
1.2,131.707317073,9,Upper body,"Paajarvi, Magnus",F,2013/14,St. Louis,9
0.6,124.390243902,17,Hand,"Reaves, Ryan",F,2013/14,St. Louis,17
4,48.780487805,1,Illness,"Roy, Derek",F,2013/14,St. Louis,1
4,97.560975610,2,Lower body,"Roy, Derek",F,2013/14,St. Louis,2
4,48.780487805,1,Undisclosed,"Roy, Derek",F,2013/14,St. Louis,1
1.166667,28.455292683,2,Undisclosed,"Schwartz, Jaden",F,2013/14,St. Louis,2
1.3,15.853658537,1,Flu,"Sobotka, Vladimir",F,2013/14,St. Louis,1
1.3,190.243902439,12,Leg,"Sobotka, Vladimir",F,2013/14,St. Louis,12
1.3,31.707317073,2,Undisclosed,"Sobotka, Vladimir",F,2013/14,St. Louis,2
1.3,95.121951220,6,Upper body,"Sobotka, Vladimir",F,2013/14,St. Louis,6
3.3625,451.067073171,11,Concussion,"Steen, Alex",F,2013/14,St. Louis,11
3.3625,123.018292683,3,Upper body,"Steen, Alex",F,2013/14,St. Louis,3
1.75,21.341463415,1,Flu,"Tarasenko, Vladimir",F,2013/14,St. Louis,1
1.75,42.682926829,2,Flu,"Tarasenko, Vladimir",F,2013/14,St. Louis,2
1.75,320.121951220,15,Hand,"Tarasenko, Vladimir",F,2013/14,St. Louis,15
3.166667,38.617890244,1,Lower body,"Jackman, Barret",D,2013/14,St. Louis,1
3.166667,38.617890244,1,Upper body,"Jackman, Barret",D,2013/14,St. Louis,1
2.25,493.902439024,18,Ankle,"Leopold, Jordan",D,2013/14,St. Louis,18
2.25,713.414634146,26,Hand,"Leopold, Jordan",D,2013/14,St. Louis,26
2.75,335.365853659,10,Ankle,"Polak, Roman",D,2013/14,St. Louis,10
4.25,51.829268293,1,Flu,"Shattenkirk, Kevin",D,2013/14,St. Louis,1
3.75,137.195121951,3,Illness,"Halak, Jaroslav",G,2013/14,St. Louis,3
0.874125,21.320121951,2,Upper body,"Brown, J.T.",F,2013/14,Tampa Bay,2
5,243.902439024,4,Ankle,"Filppula, Valtteri",F,2013/14,Tampa Bay,4
5,60.975609756,1,Lower body,"Filppula, Valtteri",F,2013/14,Tampa Bay,1
5,121.951219512,2,Lower body,"Filppula, Valtteri",F,2013/14,Tampa Bay,2
0.625,53.353658537,7,Upper body,"Labrie, Pierre-Cedric",F,2013/14,Tampa Bay,7
4.5,878.048780488,16,Foot,"Malone, Ryan",F,2013/14,Tampa Bay,16
0.579167,7.063012195,1,Upper body,"Palat, Ondrej",F,2013/14,Tampa Bay,1
4.5,54.878048780,1,Flu,"Purcell, Teddy",F,2013/14,Tampa Bay,1
0.6,234.146341463,32,Collarbone,"Pyatt, Tom",F,2013/14,Tampa Bay,32
7.5,4115.853658537,45,Leg,"Stamkos, Steven",F,2013/14,Tampa Bay,45
1.6,19.512195122,1,Flu,"Thompson, Nate",F,2013/14,Tampa Bay,1
0.975,237.804878049,20,Hand,"Aulie, Keith",D,2013/14,Tampa Bay,20
0.975,83.231707317,7,Upper body,"Aulie, Keith",D,2013/14,Tampa Bay,7
0.605,14.756097561,2,Lower body,"Barberio, Mark",D,2013/14,Tampa Bay,2
3.875,141.768292683,3,Arm,"Brewer, Eric",D,2013/14,Tampa Bay,3
3.875,94.512195122,2,Lower body,"Brewer, Eric",D,2013/14,Tampa Bay,2
0.991667,48.374,4,Lower body,"Gudas, Radko",D,2013/14,Tampa Bay,4
0.991667,60.4675,5,Upper body,"Gudas, Radko",D,2013/14,Tampa Bay,5
4,48.780487805,1,Leg,"Hedman, Victor",D,2013/14,Tampa Bay,1
4,292.682926829,6,Lower body,"Hedman, Victor",D,2013/14,Tampa Bay,6
0.625,22.865853659,3,Concussion,"Kostka, Mike",D,2013/14,Tampa Bay,3
3.75,91.463414634,2,Ankle,"Salo, Sami",D,2013/14,Tampa Bay,2
3.75,91.463414634,2,Lower body,"Salo, Sami",D,2013/14,Tampa Bay,2
3.75,45.731707317,1,Upper body,"Salo, Sami",D,2013/14,Tampa Bay,1
